sku_id,category,name,mrp,DiscountPercent,AvailableQuantity,DiscountedSellingPrice,WeightInGms,OutofStock,quantity
2767,Fruits,Mango,226.43,26.22,127,167.06,750,False,3
2768,Beverages,Juice,251.63,13.5,94,217.66,250,False,3
2769,Fruits,Apple,161.88,9.34,35,146.76,1000,False,9
2770,Snacks,Oreo,17.24,34.21,168,11.34,1000,False,3
2771,Snacks,Parle-G,213.96,49.52,184,108.01,500,False,3
2772,Snacks,Parle-G,155.3,46.49,190,83.1,250,False,6
2773,Fruits,Orange,11.79,35.58,128,7.6,1000,False,9
2774,Vegetables,Carrot,292.05,47.92,136,152.1,750,False,5
2775,Snacks,Lays,448.63,2.41,69,437.82,1000,False,1
2776,Snacks,Bingo,495.92,13.82,181,427.38,750,False,8
2777,Fruits,Banana,153.81,29.76,45,108.04,500,False,2
2778,Vegetables,Potato,46.52,25.34,8,34.73,250,False,1
2779,Fruits,Apple,251.64,49.22,160,127.78,500,False,5
2780,Vegetables,Cabbage,388.3,10.63,197,347.02,750,False,8
2781,Dairy,Curd,265.14,19.9,87,212.38,1000,False,5
2782,Fruits,Mango,48.58,17.14,33,40.25,100,False,5
2783,Fruits,Apple,223.07,34.39,14,146.36,750,False,8
2784,Snacks,Bingo,173.86,2.46,85,169.58,1000,False,3
2785,Vegetables,Potato,155.54,46.48,75,83.25,100,False,8
2786,Dairy,Paneer,212.94,8.98,121,193.82,100,False,2
2787,Snacks,Oreo,83.72,37.4,54,52.41,500,False,5
2788,Vegetables,Cabbage,18.32,5.44,93,17.32,750,False,2
2789,Beverages,Coffee,190.14,7.84,98,175.23,1000,False,4
2790,Fruits,Orange,92.47,36.48,90,58.74,1000,False,3
2791,Beverages,Juice,460.61,42.45,72,265.08,500,False,2
2792,Vegetables,Tomato,370.13,4.71,33,352.7,250,False,5
2793,Fruits,Apple,449.76,34.96,152,292.52,100,False,8
2794,Vegetables,Carrot,294.42,29.34,105,208.04,250,False,7
2795,Fruits,Mango,138.54,13.11,56,120.38,750,False,5
2796,Fruits,Mango,413.93,24.84,33,311.11,1000,False,9
2797,Vegetables,Onion,134.88,12.58,35,117.91,250,False,3
2798,Vegetables,Carrot,247.66,39.21,35,150.55,750,False,1
2799,Vegetables,Onion,485.09,34.13,117,319.53,1000,False,3
2800,Beverages,Pepsi,453.58,1.07,2,448.73,750,False,7
2801,Beverages,Pepsi,178.91,12.93,114,155.78,100,False,2
2802,Vegetables,Cabbage,163.51,39.98,152,98.14,750,False,6
2803,Snacks,Parle-G,137.94,22.63,171,106.72,500,False,5
2804,Beverages,Coke,26.26,8.34,14,24.07,500,False,8
2805,Beverages,Coke,163.7,0.04,74,163.63,500,False,3
2806,Fruits,Banana,388.39,7.32,95,359.96,750,False,1
2807,Beverages,Coke,365.64,29.93,172,256.2,100,False,4
2808,Snacks,Bingo,414.26,8.41,114,379.42,100,False,3
2809,Dairy,Butter,165.43,31.16,110,113.88,100,False,6
2810,Fruits,Banana,437.84,22.63,27,338.76,100,False,8
2811,Snacks,Parle-G,364.4,5.74,33,343.48,500,False,2
2812,Fruits,Apple,259.95,36.57,176,164.89,500,False,6
2813,Vegetables,Tomato,76.87,44.15,137,42.93,750,False,8
2814,Snacks,Parle-G,438.14,46.39,182,234.89,1000,False,1
2815,Snacks,Lays,402.77,35.74,61,258.82,250,False,8
2816,Snacks,Lays,161.07,18.55,68,131.19,100,False,8
2817,Dairy,Paneer,373.37,10.67,190,333.53,100,False,2
2818,Vegetables,Tomato,329.78,34.13,0,217.23,500,True,7
2819,Vegetables,Onion,270.05,6.36,8,252.87,500,False,4
2820,Dairy,Cheese,325.17,14.7,151,277.37,500,False,8
2821,Fruits,Mango,62.03,12.61,155,54.21,1000,False,1
2822,Vegetables,Carrot,293.18,20.08,176,234.31,1000,False,5
2823,Snacks,Lays,329.5,8.35,169,301.99,750,False,4
2824,Beverages,Juice,104.15,4.77,12,99.18,500,False,3
2825,Snacks,Bingo,171.32,1.75,82,168.32,250,False,5
2826,Vegetables,Onion,60.07,25.08,60,45.0,750,False,6
2827,Beverages,Juice,401.75,30.73,51,278.29,100,False,9
2828,Snacks,Bingo,469.93,18.59,62,382.57,1000,False,6
2829,Vegetables,Carrot,495.74,22.63,27,383.55,750,False,9
2830,Fruits,Orange,451.95,45.88,173,244.6,500,False,9
2831,Fruits,Mango,226.12,25.99,20,167.35,100,False,1
2832,Snacks,Oreo,76.84,18.88,124,62.33,1000,False,3
2833,Dairy,Butter,332.4,42.52,123,191.06,750,False,4
2834,Vegetables,Onion,361.78,46.59,7,193.23,250,False,7
2835,Vegetables,Cabbage,371.53,19.58,22,298.78,250,False,6
2836,Dairy,Butter,273.28,23.46,146,209.17,750,False,2
2837,Snacks,Lays,422.73,0.95,105,418.71,250,False,5
2838,Dairy,Paneer,108.17,44.68,37,59.84,500,False,2
2839,Fruits,Mango,158.38,42.89,133,90.45,500,False,7
2840,Vegetables,Cabbage,66.1,43.75,39,37.18,1000,False,9
2841,Snacks,Parle-G,276.02,9.18,81,250.68,1000,False,4
2842,Dairy,Curd,52.58,19.03,26,42.57,750,False,7
2843,Snacks,Parle-G,311.65,38.79,73,190.76,100,False,6
2844,Beverages,Coffee,239.89,20.08,95,191.72,100,False,3
2845,Beverages,Tea,218.61,7.99,189,201.14,250,False,3
2846,Vegetables,Cabbage,392.69,19.37,19,316.63,750,False,2
2847,Snacks,KurKure,31.47,1.5,70,31.0,750,False,4
2848,Dairy,Milk,35.1,49.82,69,17.61,250,False,5
2849,Fruits,Mango,338.8,4.63,155,323.11,500,False,5
2850,Snacks,Oreo,255.85,30.75,128,177.18,750,False,6
2851,Vegetables,Cabbage,487.48,47.85,53,254.22,250,False,2
2852,Snacks,Oreo,490.89,5.96,74,461.63,750,False,2
2853,Vegetables,Potato,14.91,32.08,58,10.13,750,False,7
2854,Beverages,Coffee,160.16,29.34,182,113.17,750,False,5
2855,Vegetables,Onion,242.48,49.18,8,123.23,250,False,2
2856,Snacks,Parle-G,45.76,15.31,1,38.75,100,False,6
2857,Fruits,Apple,303.09,41.0,12,178.82,100,False,6
2858,Vegetables,Tomato,79.56,3.5,4,76.78,100,False,1
2859,Dairy,Cheese,257.77,7.0,169,239.73,1000,False,5
2860,Fruits,Apple,448.6,2.63,164,436.8,1000,False,4
2861,Fruits,Mango,284.92,13.52,177,246.4,750,False,5
2862,Fruits,Mango,310.84,7.39,52,287.87,250,False,8
2863,Dairy,Curd,424.88,10.99,103,378.19,500,False,8
2864,Dairy,Cheese,44.11,22.89,36,34.01,500,False,1
2865,Snacks,Parle-G,20.04,5.81,147,18.88,500,False,9
2866,Vegetables,Tomato,192.54,8.4,65,176.37,250,False,8
2867,Beverages,Pepsi,402.63,10.56,64,360.11,750,False,9
2868,Beverages,Coffee,194.81,30.6,178,135.2,750,False,8
2869,Dairy,Curd,291.18,34.35,46,191.16,250,False,2
2870,Beverages,Juice,137.8,36.35,31,87.71,1000,False,5
2871,Beverages,Juice,495.04,27.13,39,360.74,500,False,5
2872,Vegetables,Cabbage,345.92,18.15,47,283.14,100,False,7
2873,Beverages,Tea,141.67,36.24,34,90.33,750,False,2
2874,Dairy,Milk,399.02,20.74,124,316.26,750,False,8
2875,Fruits,Banana,128.78,43.1,35,73.28,250,False,4
2876,Fruits,Grapes,253.37,0.22,37,252.81,250,False,4
2877,Vegetables,Carrot,25.82,11.42,196,22.87,750,False,8
2878,Vegetables,Onion,335.11,5.52,102,316.61,750,False,7
2879,Snacks,Bingo,76.52,25.05,190,57.35,250,False,5
2880,Dairy,Paneer,273.08,45.55,119,148.69,750,False,6
2881,Vegetables,Carrot,287.9,46.14,160,155.06,1000,False,3
2882,Dairy,Curd,178.12,36.52,100,113.07,1000,False,7
2883,Snacks,Bingo,52.9,32.84,170,35.53,500,False,3
2884,Snacks,KurKure,389.06,34.0,78,256.78,750,False,4
2885,Vegetables,Carrot,499.8,29.27,0,353.51,1000,True,4
2886,Vegetables,Tomato,238.83,22.98,155,183.95,750,False,1
2887,Fruits,Mango,474.03,40.04,170,284.23,100,False,5
2888,Beverages,Coke,248.21,43.86,74,139.35,750,False,1
2889,Beverages,Tea,154.32,3.59,70,148.78,750,False,5
2890,Beverages,Pepsi,155.47,20.49,110,123.61,500,False,1
2891,Beverages,Coke,491.18,14.75,108,418.73,250,False,7
2892,Fruits,Mango,42.17,14.75,166,35.95,500,False,5
2893,Fruits,Orange,297.0,8.75,110,271.01,750,False,5
2894,Vegetables,Tomato,161.27,46.99,128,85.49,1000,False,4
2895,Fruits,Orange,303.93,33.91,135,200.87,100,False,3
2896,Dairy,Butter,20.14,6.4,80,18.85,1000,False,5
2897,Fruits,Banana,52.56,36.4,164,33.43,250,False,1
2898,Snacks,Bingo,343.73,17.48,95,283.65,500,False,8
2899,Dairy,Paneer,111.18,40.58,65,66.06,750,False,6
2900,Fruits,Orange,19.05,45.16,78,10.45,750,False,3
2901,Fruits,Apple,165.09,22.72,14,127.58,100,False,9
2902,Dairy,Paneer,119.07,25.83,185,88.31,750,False,7
2903,Dairy,Milk,146.23,44.7,66,80.87,500,False,7
2904,Vegetables,Onion,403.52,34.7,131,263.5,1000,False,3
2905,Beverages,Juice,407.77,8.07,138,374.86,500,False,6
2906,Vegetables,Onion,74.23,20.14,55,59.28,100,False,7
2907,Snacks,Lays,492.23,12.42,197,431.1,500,False,3
2908,Fruits,Grapes,82.21,8.82,195,74.96,100,False,4
2909,Vegetables,Tomato,300.32,37.02,6,189.14,250,False,5
2910,Snacks,Bingo,217.09,34.81,88,141.52,100,False,2
2911,Dairy,Butter,271.24,34.91,130,176.55,500,False,4
2912,Fruits,Mango,231.02,41.97,98,134.06,500,False,1
2913,Fruits,Grapes,78.05,25.8,19,57.91,250,False,3
2914,Vegetables,Potato,279.77,15.56,130,236.24,250,False,5
2915,Snacks,Bingo,228.71,41.74,151,133.25,750,False,4
2916,Beverages,Tea,206.34,34.12,41,135.94,250,False,5
2917,Fruits,Apple,91.28,9.58,195,82.54,250,False,8
2918,Snacks,Parle-G,283.35,45.37,70,154.79,1000,False,5
2919,Vegetables,Tomato,229.03,13.63,24,197.81,750,False,3
2920,Dairy,Cheese,150.29,28.14,4,108.0,1000,False,7
2921,Fruits,Banana,50.14,49.73,49,25.21,100,False,4
2922,Dairy,Butter,332.91,5.9,39,313.27,250,False,6
2923,Dairy,Paneer,145.35,27.95,110,104.72,1000,False,9
2924,Snacks,Lays,345.41,48.15,62,179.1,100,False,8
2925,Snacks,Bingo,43.56,47.91,146,22.69,1000,False,1
2926,Snacks,Bingo,416.52,47.96,123,216.76,100,False,4
2927,Snacks,KurKure,324.37,49.65,100,163.32,250,False,5
2928,Beverages,Coffee,397.3,3.74,12,382.44,250,False,6
2929,Beverages,Pepsi,11.28,12.87,41,9.83,250,False,3
2930,Beverages,Tea,159.11,32.27,143,107.77,750,False,2
2931,Fruits,Grapes,375.87,14.46,83,321.52,100,False,5
2932,Vegetables,Carrot,268.7,41.31,83,157.7,500,False,6
2933,Beverages,Tea,235.69,20.41,35,187.59,1000,False,5
2934,Fruits,Apple,422.07,21.8,47,330.06,250,False,1
2935,Vegetables,Potato,31.86,35.4,53,20.58,250,False,7
2936,Fruits,Grapes,252.82,15.2,131,214.39,750,False,6
2937,Vegetables,Potato,481.38,47.8,164,251.28,1000,False,4
2938,Dairy,Butter,429.02,12.16,173,376.85,250,False,9
2939,Vegetables,Carrot,331.38,5.06,30,314.61,500,False,9
2940,Fruits,Banana,163.95,24.49,98,123.8,750,False,7
2941,Fruits,Grapes,43.4,23.03,50,33.4,1000,False,5
2942,Snacks,KurKure,165.22,14.19,43,141.78,100,False,5
2943,Dairy,Milk,300.44,9.6,41,271.6,500,False,7
2944,Vegetables,Potato,65.42,3.98,63,62.82,250,False,9
2945,Beverages,Tea,399.25,7.26,188,370.26,750,False,1
2946,Fruits,Apple,360.47,28.9,189,256.29,1000,False,3
2947,Dairy,Milk,329.87,9.84,178,297.41,1000,False,1
2948,Dairy,Cheese,144.15,0.84,80,142.94,750,False,9
2949,Fruits,Orange,334.11,28.5,46,238.89,1000,False,7
2950,Dairy,Curd,286.66,14.56,119,244.92,500,False,2
2951,Fruits,Mango,145.28,41.44,104,85.08,500,False,8
2952,Dairy,Butter,341.7,21.94,101,266.73,1000,False,7
2953,Fruits,Apple,424.66,48.48,182,218.78,250,False,5
2954,Dairy,Paneer,177.86,12.72,41,155.24,1000,False,8
2955,Snacks,Oreo,266.43,38.35,139,164.25,250,False,2
2956,Fruits,Apple,245.23,2.36,16,239.44,1000,False,2
2957,Fruits,Grapes,180.4,38.66,50,110.66,100,False,2
2958,Beverages,Coke,296.47,24.53,79,223.75,500,False,7
2959,Dairy,Milk,239.68,20.82,9,189.78,750,False,8
2960,Dairy,Milk,266.57,29.88,185,186.92,250,False,4
2961,Dairy,Butter,326.46,42.28,183,188.43,100,False,3
2962,Beverages,Juice,16.49,29.71,188,11.59,1000,False,8
2963,Fruits,Mango,351.93,37.15,141,221.19,1000,False,1
2964,Vegetables,Cabbage,226.55,10.84,48,201.99,250,False,8
2965,Fruits,Banana,348.74,8.81,59,318.02,500,False,7
2966,Fruits,Orange,243.95,19.15,80,197.23,750,False,5
2967,Dairy,Milk,64.13,37.34,21,40.18,100,False,7
2968,Dairy,Cheese,337.6,38.39,32,208.0,100,False,6
2969,Beverages,Juice,238.53,3.16,62,230.99,100,False,5
2970,Fruits,Apple,275.14,46.69,197,146.68,500,False,5
2971,Dairy,Milk,53.2,6.29,195,49.85,250,False,6
2972,Fruits,Orange,318.33,14.79,91,271.25,100,False,2
2973,Snacks,KurKure,461.15,16.4,126,385.52,1000,False,2
2974,Vegetables,Onion,99.17,43.47,79,56.06,750,False,2
2975,Fruits,Apple,344.61,11.56,45,304.77,750,False,9
2976,Snacks,Lays,15.27,45.76,62,8.28,100,False,2
2977,Fruits,Orange,105.27,47.03,41,55.76,250,False,2
2978,Dairy,Milk,447.0,46.51,110,239.1,1000,False,6
2979,Dairy,Milk,316.22,31.66,151,216.1,1000,False,3
2980,Beverages,Coffee,258.79,24.63,95,195.05,1000,False,9
2981,Vegetables,Onion,71.03,32.8,162,47.73,250,False,6
2982,Beverages,Juice,308.81,13.28,190,267.8,250,False,2
2983,Beverages,Coke,272.7,46.6,194,145.62,750,False,5
2984,Beverages,Coffee,243.7,1.44,103,240.19,750,False,3
2985,Snacks,Bingo,491.91,4.1,131,471.74,750,False,2
2986,Beverages,Tea,429.28,21.77,146,335.83,750,False,1
2987,Fruits,Grapes,132.58,12.21,26,116.39,250,False,5
2988,Snacks,Parle-G,388.16,33.57,122,257.85,100,False,6
2989,Beverages,Juice,272.52,3.07,125,264.15,1000,False,9
2990,Fruits,Banana,498.31,42.54,107,286.33,500,False,9
2991,Vegetables,Onion,56.76,2.9,140,55.11,250,False,3
2992,Vegetables,Onion,377.72,16.5,185,315.4,750,False,9
2993,Snacks,KurKure,208.63,5.93,2,196.26,750,False,3
2994,Fruits,Mango,167.58,29.53,33,118.09,750,False,5
2995,Dairy,Curd,288.43,20.48,12,229.36,500,False,8
2996,Snacks,Lays,411.45,9.9,154,370.72,250,False,3
2997,Beverages,Coke,372.57,16.07,72,312.7,100,False,6
2998,Dairy,Butter,445.84,36.76,114,281.95,100,False,4
2999,Snacks,Bingo,179.09,0.8,112,177.66,750,False,2
3000,Vegetables,Carrot,13.32,41.64,53,7.77,1000,False,9
3001,Vegetables,Potato,19.82,42.98,89,11.3,250,False,3
3002,Fruits,Banana,476.54,42.39,3,274.53,100,False,6
3003,Fruits,Orange,169.14,8.26,136,155.17,100,False,1
3004,Fruits,Grapes,340.4,41.75,131,198.28,750,False,1
3005,Beverages,Pepsi,13.77,41.45,165,8.06,1000,False,9
3006,Beverages,Coffee,486.88,13.5,25,421.15,500,False,3
3007,Beverages,Juice,494.92,45.0,157,272.21,750,False,9
3008,Fruits,Mango,480.97,14.85,88,409.55,100,False,4
3009,Fruits,Mango,335.89,7.03,96,312.28,500,False,6
3010,Dairy,Milk,131.88,36.9,117,83.22,250,False,6
3011,Fruits,Banana,386.32,19.74,23,310.06,750,False,3
3012,Snacks,Bingo,298.99,40.46,107,178.02,1000,False,9
3013,Dairy,Cheese,55.64,0.73,194,55.23,500,False,4
3014,Fruits,Banana,179.44,35.87,85,115.07,100,False,4
3015,Fruits,Grapes,179.18,33.71,53,118.78,250,False,8
3016,Vegetables,Onion,100.38,12.28,175,88.05,250,False,1
3017,Vegetables,Onion,73.99,31.51,108,50.68,750,False,3
3018,Fruits,Mango,322.55,30.02,107,225.72,500,False,4
3019,Snacks,Lays,261.11,4.95,26,248.19,100,False,6
3020,Vegetables,Cabbage,437.07,16.18,39,366.35,1000,False,4
3021,Fruits,Grapes,53.85,49.18,167,27.37,250,False,5
3022,Snacks,Oreo,115.53,40.47,62,68.78,250,False,6
3023,Snacks,KurKure,53.21,17.37,194,43.97,100,False,8
3024,Vegetables,Onion,470.19,27.19,102,342.35,1000,False,7
3025,Snacks,Lays,34.76,38.17,116,21.49,1000,False,3
3026,Fruits,Banana,120.55,42.88,181,68.86,500,False,2
3027,Dairy,Paneer,449.39,47.43,73,236.24,250,False,8
3028,Dairy,Butter,78.24,12.2,145,68.69,100,False,3
3029,Vegetables,Potato,114.8,17.39,195,94.84,1000,False,4
3030,Snacks,Oreo,266.5,7.75,89,245.85,100,False,3
3031,Beverages,Tea,95.32,10.94,24,84.89,500,False,7
3032,Beverages,Tea,489.31,37.88,149,303.96,250,False,3
3033,Fruits,Mango,426.14,30.62,103,295.66,250,False,8
3034,Snacks,Bingo,133.99,47.76,90,70.0,100,False,1
3035,Vegetables,Tomato,172.42,28.57,26,123.16,100,False,1
3036,Snacks,Oreo,320.49,36.25,165,204.31,1000,False,7
3037,Beverages,Pepsi,370.35,13.98,11,318.58,500,False,6
3038,Beverages,Coke,409.19,3.81,42,393.6,100,False,7
3039,Snacks,KurKure,35.45,40.89,123,20.95,100,False,1
3040,Snacks,Parle-G,165.3,32.86,6,110.98,500,False,4
3041,Vegetables,Cabbage,389.51,13.07,145,338.6,750,False,8
3042,Dairy,Butter,190.13,28.81,162,135.35,1000,False,1
3043,Vegetables,Potato,109.87,38.94,9,67.09,1000,False,2
3044,Dairy,Paneer,140.46,35.59,153,90.47,500,False,9
3045,Fruits,Banana,28.51,26.86,149,20.85,100,False,8
3046,Snacks,Oreo,236.46,29.42,125,166.89,1000,False,7
3047,Beverages,Tea,34.75,8.95,140,31.64,500,False,9
3048,Vegetables,Carrot,81.06,30.9,194,56.01,1000,False,8
3049,Beverages,Juice,12.16,28.11,114,8.74,1000,False,2
3050,Fruits,Banana,167.27,6.83,194,155.85,100,False,5
3051,Snacks,KurKure,385.75,22.78,194,297.88,750,False,4
3052,Vegetables,Onion,152.14,47.79,43,79.43,100,False,8
3053,Fruits,Mango,68.5,17.84,163,56.28,250,False,1
3054,Beverages,Juice,473.15,21.87,172,369.67,250,False,5
3055,Vegetables,Potato,251.03,15.16,178,212.97,750,False,8
3056,Dairy,Paneer,43.06,29.57,50,30.33,1000,False,2
3057,Dairy,Milk,198.59,38.7,76,121.74,750,False,4
3058,Dairy,Milk,57.9,13.35,141,50.17,750,False,9
3059,Snacks,Lays,293.46,32.91,161,196.88,500,False,1
3060,Snacks,Oreo,442.19,10.01,58,397.93,250,False,3
3061,Snacks,Bingo,191.45,8.21,56,175.73,750,False,7
3062,Fruits,Mango,449.82,41.57,94,262.83,1000,False,7
3063,Dairy,Paneer,216.62,44.82,135,119.53,500,False,9
3064,Fruits,Mango,225.4,45.17,178,123.59,100,False,1
3065,Dairy,Curd,242.03,11.47,177,214.27,100,False,4
3066,Vegetables,Carrot,357.73,10.47,10,320.28,250,False,1
3067,Beverages,Tea,106.65,14.35,68,91.35,500,False,6
3068,Beverages,Pepsi,125.01,46.8,69,66.51,100,False,5
3069,Beverages,Juice,463.34,38.05,116,287.04,500,False,2
3070,Beverages,Juice,198.06,45.5,33,107.94,750,False,4
3071,Dairy,Milk,451.66,23.32,34,346.33,750,False,6
3072,Snacks,Lays,297.65,18.19,60,243.51,1000,False,7
3073,Fruits,Mango,287.56,39.62,77,173.63,100,False,2
3074,Vegetables,Potato,255.19,25.15,11,191.01,500,False,4
3075,Beverages,Pepsi,266.6,46.43,171,142.82,250,False,4
3076,Vegetables,Tomato,141.16,6.93,172,131.38,500,False,5
3077,Snacks,Lays,301.39,19.5,102,242.62,250,False,3
3078,Beverages,Juice,180.69,28.85,50,128.56,750,False,5
3079,Vegetables,Cabbage,242.09,27.84,94,174.69,100,False,2
3080,Vegetables,Tomato,495.34,43.85,165,278.13,100,False,5
3081,Dairy,Cheese,333.72,3.12,64,323.31,100,False,4
3082,Fruits,Orange,267.09,40.94,129,157.74,500,False,7
3083,Fruits,Grapes,321.87,26.68,174,236.0,100,False,5
3084,Dairy,Curd,273.27,24.22,32,207.08,250,False,9
3085,Snacks,Oreo,336.58,49.96,124,168.42,250,False,6
3086,Vegetables,Cabbage,100.04,43.48,140,56.54,1000,False,5
3087,Beverages,Coke,282.22,17.28,103,233.45,1000,False,8
3088,Snacks,KurKure,224.31,33.13,4,150.0,250,False,4
3089,Vegetables,Carrot,140.25,37.44,167,87.74,250,False,5
3090,Dairy,Paneer,413.16,4.5,119,394.57,500,False,6
3091,Vegetables,Potato,189.3,0.35,52,188.64,100,False,8
3092,Vegetables,Cabbage,469.78,1.73,119,461.65,1000,False,3
3093,Snacks,KurKure,497.27,38.02,66,308.21,100,False,1
3094,Beverages,Juice,356.52,28.9,129,253.49,1000,False,3
3095,Snacks,KurKure,391.59,6.56,180,365.9,250,False,7
3096,Dairy,Curd,248.87,15.21,42,211.02,100,False,2
3097,Vegetables,Cabbage,275.69,13.14,2,239.46,500,False,7
3098,Vegetables,Onion,459.92,23.95,33,349.77,750,False,5
3099,Dairy,Paneer,50.61,4.12,58,48.52,100,False,3
3100,Dairy,Cheese,142.56,25.95,93,105.57,500,False,8
3101,Dairy,Cheese,51.17,35.58,39,32.96,250,False,3
3102,Beverages,Pepsi,476.85,5.05,129,452.77,1000,False,5
3103,Vegetables,Onion,36.27,41.42,80,21.25,500,False,4
3104,Vegetables,Cabbage,111.41,26.01,80,82.43,1000,False,3
3105,Vegetables,Cabbage,409.76,20.0,83,327.81,250,False,5
3106,Beverages,Coke,156.14,19.75,20,125.3,100,False,2
3107,Snacks,KurKure,415.69,37.29,173,260.68,1000,False,4
3108,Snacks,KurKure,465.84,26.01,59,344.68,100,False,8
3109,Beverages,Coke,39.1,25.27,109,29.22,1000,False,3
3110,Vegetables,Carrot,318.62,5.52,20,301.03,250,False,3
3111,Snacks,Bingo,389.68,34.43,177,255.51,100,False,6
3112,Fruits,Apple,349.29,44.2,139,194.9,500,False,5
3113,Fruits,Orange,199.07,26.48,82,146.36,750,False,7
3114,Snacks,Parle-G,426.68,1.74,175,419.26,100,False,1
3115,Dairy,Cheese,453.89,11.1,27,403.51,100,False,7
3116,Beverages,Tea,220.81,26.92,14,161.37,500,False,5
3117,Fruits,Apple,237.94,7.84,73,219.29,1000,False,9
3118,Fruits,Apple,490.88,25.99,133,363.3,100,False,1
3119,Snacks,Parle-G,446.06,42.95,27,254.48,1000,False,5
3120,Vegetables,Potato,73.21,47.79,72,38.22,500,False,7
3121,Snacks,KurKure,52.56,26.03,131,38.88,100,False,1
3122,Beverages,Coffee,317.12,2.8,136,308.24,1000,False,8
3123,Snacks,Bingo,37.42,21.84,46,29.25,750,False,3
3124,Vegetables,Cabbage,226.87,26.04,25,167.79,500,False,3
3125,Fruits,Orange,65.66,7.43,179,60.78,100,False,5
3126,Dairy,Paneer,365.3,31.83,187,249.03,1000,False,5
3127,Beverages,Juice,216.45,19.38,180,174.5,750,False,3
3128,Beverages,Pepsi,267.28,12.48,103,233.92,250,False,5
3129,Dairy,Paneer,172.01,3.39,196,166.18,750,False,5
3130,Vegetables,Potato,195.35,6.66,90,182.34,100,False,1
3131,Beverages,Pepsi,365.36,21.91,61,285.31,750,False,4
3132,Snacks,Oreo,31.57,22.68,99,24.41,100,False,8
3133,Vegetables,Carrot,139.18,38.8,7,85.18,100,False,9
3134,Beverages,Coffee,185.11,41.99,31,107.38,1000,False,8
3135,Beverages,Coke,171.58,13.58,141,148.28,1000,False,9
3136,Vegetables,Tomato,70.76,20.31,188,56.39,1000,False,9
3137,Beverages,Juice,467.96,41.74,176,272.63,100,False,3
3138,Beverages,Pepsi,45.42,21.63,26,35.6,100,False,1
3139,Vegetables,Tomato,277.52,25.93,83,205.56,250,False,7
3140,Vegetables,Carrot,425.23,27.68,180,307.53,750,False,6
3141,Fruits,Orange,28.56,21.9,81,22.31,1000,False,6
3142,Vegetables,Onion,363.08,24.33,182,274.74,100,False,3
3143,Snacks,Oreo,161.65,47.57,191,84.75,100,False,3
3144,Dairy,Butter,461.33,44.04,177,258.16,100,False,2
3145,Vegetables,Carrot,299.29,30.77,177,207.2,750,False,4
3146,Vegetables,Potato,376.4,34.49,188,246.58,500,False,1
3147,Fruits,Grapes,492.21,9.5,97,445.45,750,False,8
3148,Dairy,Curd,398.77,20.53,10,316.9,250,False,7
3149,Vegetables,Potato,380.17,33.92,193,251.22,750,False,7
3150,Vegetables,Potato,416.53,40.18,170,249.17,500,False,1
3151,Snacks,Oreo,349.82,38.09,66,216.57,250,False,8
3152,Dairy,Milk,412.14,38.93,177,251.69,250,False,1
3153,Beverages,Coffee,458.72,7.03,93,426.47,500,False,5
3154,Dairy,Paneer,481.73,1.84,150,472.87,100,False,7
3155,Fruits,Mango,489.63,24.34,1,370.45,100,False,9
3156,Vegetables,Carrot,35.05,10.18,2,31.48,750,False,2
3157,Vegetables,Tomato,333.19,49.98,187,166.66,500,False,5
3158,Dairy,Milk,235.13,41.63,3,137.25,100,False,7
3159,Beverages,Pepsi,276.17,28.46,82,197.57,500,False,7
3160,Vegetables,Cabbage,399.45,27.52,108,289.52,1000,False,2
3161,Beverages,Tea,73.39,47.3,178,38.68,1000,False,5
3162,Snacks,KurKure,425.06,47.51,117,223.11,500,False,9
3163,Beverages,Coffee,352.8,44.11,106,197.18,250,False,1
3164,Beverages,Pepsi,159.39,4.48,163,152.25,250,False,4
3165,Snacks,Oreo,59.55,31.07,166,41.05,750,False,9
3166,Beverages,Coke,498.15,36.54,65,316.13,1000,False,6
3167,Beverages,Coffee,228.72,45.14,107,125.48,750,False,9
3168,Beverages,Coke,374.81,15.14,176,318.06,750,False,7
3169,Fruits,Orange,18.98,3.59,62,18.3,250,False,8
3170,Vegetables,Potato,178.88,37.76,153,111.33,250,False,6
3171,Snacks,Lays,331.34,49.16,188,168.45,750,False,1
3172,Beverages,Pepsi,269.0,37.81,90,167.29,1000,False,1
3173,Fruits,Orange,465.45,10.17,162,418.11,250,False,7
3174,Snacks,Parle-G,114.45,9.38,118,103.71,250,False,6
3175,Fruits,Mango,457.69,23.62,197,349.58,750,False,8
3176,Vegetables,Onion,370.26,0.85,7,367.11,500,False,1
3177,Dairy,Milk,297.34,8.34,144,272.54,1000,False,9
3178,Beverages,Tea,146.27,44.6,108,81.03,250,False,3
3179,Snacks,Lays,316.11,6.65,160,295.09,250,False,8
3180,Dairy,Paneer,299.52,13.47,21,259.17,100,False,2
3181,Fruits,Mango,111.06,33.1,168,74.3,750,False,7
3182,Vegetables,Onion,319.89,38.45,89,196.89,250,False,5
3183,Vegetables,Cabbage,468.61,12.19,114,411.49,100,False,8
3184,Dairy,Cheese,481.18,36.57,138,305.21,500,False,5
3185,Fruits,Banana,113.05,10.57,27,101.1,500,False,5
3186,Snacks,KurKure,168.03,38.27,199,103.72,1000,False,3
3187,Snacks,Oreo,301.11,20.52,79,239.32,250,False,7
3188,Dairy,Curd,20.15,27.67,113,14.57,250,False,3
